product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
,ADIDAS,Pack of 3 Low-Cut Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16357228/2021/12/3/fec85cde-977f-4b7e-a6a9-66d83e603f831638526226919AdidasWomensPackof3Low-CutSocks1.jpg",Rs. 382,Rs. 449,,,,Organic,brand
,ADIDAS,Monogram Shoulder Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/2/oWTFWis0_fe20f8f626da4565858ba52c103acd2b.jpg",Rs. 1399,Rs. 1999,,,,Organic,brand
,ADIDAS,Linear G Small Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/17/sLB0K2Vy_7095dbeb9d524f179111b79a499b2d6f.jpg",Rs. 1707,Rs. 2799,,,,Organic,brand
,ADIDAS,Kids Ambalk 2.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/28/tK6fcgwV_89491d2e34344092a5867c379791837d.jpg",Rs. 1215,Rs. 1599,,,,Organic,brand
,ADIDAS,Girls BOS TTOP Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24171836/2023/9/29/6741a5a9-be3b-44b4-878b-9a08f2672a321695977227651-ADIDAS-Girls-Tops-3821695977227333-1.jpg",Rs. 1007,Rs. 1599,,,,Organic,brand
,ADIDAS,Kids Ambroll 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/uGmNBNhr_b86900f6d2c644e684ac745b221e9eb9.jpg",Rs. 1747,Rs. 2299,,,,Organic,brand
,ADIDAS,Kids Amblish 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/0Gv3GKOJ_5c37e91250134576961bcd7f80b96524.jpg",Rs. 1367,Rs. 1799,,,,Organic,brand
,ADIDAS,Kids Amblish 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/28/1pNGLi05_296d2b8295684326b2bf46ebba594b89.jpg",Rs. 1367,Rs. 1799,,,,Organic,brand
,ADIDAS,Kids Amblish 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/28/td92b63B_c10ac56ad09646ff80cc0fbdf130525c.jpg",Rs. 1367,Rs. 1799,,,,Organic,brand
,ADIDAS,Pack of 3 Low-Cut Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16525336/2021/12/15/c15f9b5c-7013-4b00-87b2-6cda483712441639564502659AdidasUnisexPackof3Low-CutSocks1.jpg",Rs. 478,Rs. 549,,,,Organic,brand
,ADIDAS,Men Pack Of 5 Ankle-Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21287360/2022/12/23/f135cf6c-5326-4aac-b965-d02a85b589611671789913546ADIDASMenPackOf5Ankle-LengthSocks1.jpg",Rs. 479,Rs. 599,,,,Organic,brand
,ADIDAS,Men LightRun Zoomer Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/17/M9QZ6i76_010c6375789d49d1a3b18c6d26b3f621.jpg",Rs. 2596,Rs. 5299,,,,Organic,brand
,ADIDAS,Unisex Gym Linear Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/28/sjihnzSz_db7dea5849f84438be93c6336716ab18.jpg",Rs. 1379,Rs. 2299,,,,Organic,brand
,ADIDAS,Unisex Pack Of 3 Patterned Ankle Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19881464/2022/9/9/6f95fa5b-c2d5-4cb7-b3cb-926c1da3a7b11662724464945AdidasUnisexPackof3LowCutsocks1.jpg",Rs. 382,Rs. 449,,,,Organic,brand
,ADIDAS,Kids Ambalk 2.0 I Running,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/35553620/2025/7/28/8aefc3ce-9efc-4fb4-be1c-df0944946c701753683163465-ADIDAS-Unisex-Kids-Sports-Shoes-8891753683162948-1.jpg",Rs. 1259,Rs. 1999,,,,Organic,brand
,ADIDAS,Men Dynamic Pulse EDT-100ml,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27615350/2024/4/25/be01e40a-859e-43a3-900a-089f228551a11714035412892AdidasDynamicPulseEaudeToilette100ml2.jpg",Rs. 584,Rs. 1499,,,,Organic,brand
,ADIDAS,Unisex Extra Small Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/26/rG0YRu8U_6a7837ffed414d31b02a7e0508f95a97.jpg",Rs. 1379,Rs. 2299,,,,Organic,brand
,ADIDAS,Men Fresh Endurance Deo-96g,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27615372/2024/4/25/5b980fc6-dd4d-4528-8f91-00893e0b3a441714035410771AdidasFreshEnduranceAnti-Perspirant150ml1.jpg",Rs. 239,Rs. 399,,,,Organic,brand
,ADIDAS,Kids Ambalk 2.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/28/Ow9TO66U_6cb9ffc0e3f44139ac03e5edadfabc2c.jpg",Rs. 1215,Rs. 1599,,,,Organic,brand
,ADIDAS,Men  Pack Of 3 Solid Ankle-Length  Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20405044/2022/10/14/9255c5d4-9bcd-4126-a86a-ddcd7ef30eae1665757022762ADIDASMenPackof3NavyBlueSolidSocks1.jpg",Rs. 367,Rs. 399,,,,Organic,brand
,ADIDAS,Men Cricup 23 Cricket Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32355698/2025/2/24/c4fb5ecc-1c28-4c62-b03b-b8710d03b4e91740377112304-ADIDAS-Unisex-Sports-Shoes-2891740377111903-1.jpg",Rs. 2999,Rs. 4999,,,,Organic,brand
,ADIDAS,Men CRINU 23 Cricket Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/5/gA7hMpkW_c357baeecdc54bd6b1402a673e5498ff.jpg",Rs. 2599,Rs. 4999,,,,Organic,brand
,ADIDAS,Men Light Edge Force Running,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/27/chQ3gbWw_10bfa84016a7485081383d5c51c47cd6.jpg",Rs. 3079,Rs. 5599,,,,Organic,brand
,ADIDAS,Unisex Linea Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/27/JGBfPk0O_62ef26c8b07d4cfeb90686536507703a.jpg",Rs. 1034,Rs. 2299,,,,Organic,brand
,ADIDAS,Kids Vertago 3.0 Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24084398/2023/9/29/86ec6e1a-3787-4c64-b33b-18a2d433a4141695968122196-ADIDAS-Unisex-Kids-Sports-Shoes-8581695968121878-1.jpg",Rs. 1619,Rs. 2999,,,,Organic,brand
,ADIDAS,Men AstoundRun M Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/16/fdFBQ6mL_d72d951d1d3f4045b94701aa102c740c.jpg",Rs. 1290,Rs. 4299,,,,Organic,brand
,ADIDAS,Pack Of 3 Ankle Length-Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16881122/2022/1/19/9efa90fe-6d2b-4b17-a379-402989c9d35b1642604372866AdidasMensPackof3AnkleLength-Socks1.jpg",Rs. 367,Rs. 399,,,,Organic,brand
,ADIDAS,Kids Ambroll 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/6Im7ghXZ_9b075c14738a47cbaf350f44eb028dcc.jpg",Rs. 1747,Rs. 2299,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 5 Ankle Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29494070/2024/8/28/4945638c-5ffc-4b8e-b8c1-a96a61c7e8651724845060651-HRX-by-Hrithik-Roshan-Men-Pack-Of-5-Ankle-Length-Socks-62617-1.jpg",Rs. 1379,Rs. 1499,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 3 Cotton Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26459700/2024/8/28/2bd9afd9-53d8-4d37-9390-188856b85dd11724844726081-HRX-by-Hrithik-Roshan-Men-Pack-Of-3-Blue--Grey-Patterned-Cot-1.jpg",Rs. 610,Rs. 799,,,,Organic,brand
,HRX by Hrithik Roshan,Unisex Back To School Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29553912/2024/5/17/5f90bc0f-c248-4bff-8a88-54128a77c4a61715927218769HRXbyHrithikRoshanUnisexTexturedSneakers1.jpg",Rs. 924,Rs. 3699,,,,Organic,brand
,HRX by Hrithik Roshan,Unisex Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32085906/2024/12/25/c61e92aa-9d16-4fd7-8cad-c100cf3560351735143905559UnisexComfortableRunningShoes1.jpg",Rs. 869,Rs. 2999,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 3 Cotton Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26459696/2024/8/28/bef1bc33-6b24-4024-866f-9a63589f124c1724844662386-HRX-by-Hrithik-Roshan-Men-Pack-Of-3-Beihe--White-Patterned-C-1.jpg",Rs. 610,Rs. 799,,,,Organic,brand
,HRX by Hrithik Roshan,Pack of 3 Ankle Sports Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/26/pWGyhJV2_4035fa20f53e46539b8a5cd87d72dbe6.jpg",Rs. 994,Rs. 1099,,,,Organic,brand
,HRX by Hrithik Roshan,Unisex Printed Sliders,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/29/YiVg9Lcy_f2ba5ae5951a4402b4d406e28a6d7101.jpg",Rs. 612,Rs. 2399,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid Dry Running T-Shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31346092/2025/2/11/0342298e-6e15-4022-8714-09a7a591a1ab1739255211258-HRX-by-Hrithik-Roshan-Men-Tshirts-1771739255210502-1.jpg",Rs. 278,Rs. 899,,,,Organic,brand
,HRX by Hrithik Roshan,Women Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/4/KZXNDrdl_9d85e4f817d3472aaf2ccc49072de5c1.jpg",Rs. 1319,Rs. 3999,,,,Organic,brand
,HRX by Hrithik Roshan,Men Square Sunglasses,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2311895/2018/5/24/40e222b7-a2c8-4a4f-ae10-ee7b5e80a4181527154081660-HRX-by-Hrithik-Roshan-Men-Square-Sunglasses-MFB-PN-CY-80249-2521527154081627-1.jpg",Rs. 1220,Rs. 3299,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26696504/2024/5/21/3a4c0e48-4d26-461c-8f6c-64c516c487211716273050876-HRX-by-Hrithik-Roshan-Men-Tshirts-9021716273045562-1.jpg",Rs. 319,Rs. 999,,,,Organic,brand
,HRX by Hrithik Roshan,Women Running Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10986434/2020/1/31/864129e9-2954-47bd-afd3-39c49ac0f5541580448603795-HRX-by-Hrithik-Roshan-Women-Socks-1641580448602439-1.jpg",Rs. 286,Rs. 699,,,,Organic,brand
,HRX by Hrithik Roshan,Women Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23976344/2023/7/11/cf6d6b67-186a-444a-a2a7-49afebad8a0c1689091586156HRXbyHrithikRoshanWomenOffWhiteMeshRunningNon-MarkingShoes1.jpg",Rs. 987,Rs. 3799,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 3 Cotton Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26459702/2024/8/28/870ac128-bea3-4a6b-8d70-71c96db5d3081724844764782-HRX-by-Hrithik-Roshan-Men-Pack-Of-3-Black--Blue--Patterned-C-1.jpg",Rs. 610,Rs. 799,,,,Organic,brand
,HRX by Hrithik Roshan,Women Rapid-Dry Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32380545/2025/3/12/a8df9c5d-6e87-42f2-8486-10cf638c7e671741774970674-HRX-by-Hrithik-Roshan-Women-Track-Pants-2851741774970029-1.jpg",Rs. 683,Rs. 1799,,,,Organic,brand
,HRX by Hrithik Roshan,Boys U17 Printed T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/8/aFAiKZvl_c9c71f8878544fcd803e3e0ca3fcbcc9.jpg",Rs. 240,Rs. 899,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Training  T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26696322/2024/4/17/dad629d3-e2d6-4998-8b30-095bab3ddf961713336282036-HRX-by-Hrithik-Roshan-Men-Tshirts-151713336281545-1.jpg",Rs. 269,Rs. 899,,,,Organic,brand
,HRX by Hrithik Roshan,Men Solid Track Pant,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33801826/2025/5/5/a67c532b-b4e6-46db-a5d2-5b31b86eb98e1746446462233-HRX-by-Hrithik-Roshan-Men-Track-Pants-861746446461441-1.jpg",Rs. 584,Rs. 1499,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/13/3CEPjc4Q_097473a67c194e1fb7b3df7c59085384.jpg",Rs. 287,Rs. 899,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 3 Cotton Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26459694/2024/8/28/7e81602a-48e8-475f-85b5-0e4a27400ac51724841781316-HRX-by-Hrithik-Roshan-Men-Pack-Of-3-Blue-Beige--Grey-Pattern-1.jpg",Rs. 667,Rs. 799,,,,Organic,brand
,HRX by Hrithik Roshan,Men Square Sunglasses,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2311896/2018/6/4/17c6f6d6-7b35-41e7-80a4-f3336e12827f1528117828856-HRX-by-Hrithik-Roshan-Men-Square-Sunglasses-MFB-PN-CY-80249-7151528117828405-1.jpg",Rs. 1220,Rs. 3299,,,,Organic,brand
,HRX by Hrithik Roshan,Women Running Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10986444/2020/1/31/2a0d5da4-1273-45ae-b642-3b6fda1f15a91580472939327-HRX-by-Hrithik-Roshan-Women-Pack-of-3-Ankle-Length-Socks-381-1.jpg",Rs. 279,Rs. 699,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Running T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32045270/2025/3/25/8a1a01f6-9fd5-4840-ad6f-79da8fd91a951742890919279-HRX-by-Hrithik-Roshan-Men-Tshirts-5521742890918579-1.jpg",Rs. 278,Rs. 899,,,,Organic,brand
,HRX by Hrithik Roshan,Solid Padded Jacket,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11846940/2020/9/25/4865add2-7c5e-4627-bee0-1c5840cfd72d1601029454113-HRX-by-Hrithik-Roshan-Men-Jackets-6241601029451849-1.jpg",Rs. 1479,Rs. 3999,,,,Organic,brand
,HRX by Hrithik Roshan,6-Pcs Women Ankle-Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25161828/2023/9/25/c68a8bad-63d1-4d79-89c2-3008226ef86e1695663994266HRXbyHrithikRoshanWomenPackOf6CottonAnkle-LengthSocks1.jpg",Rs. 369,Rs. 999,,,,Organic,brand
,HRX by Hrithik Roshan,Men Pack Of 3 Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26459704/2024/8/28/89094c9e-3539-4f49-967d-f1a1781ea6791724844830694-HRX-by-Hrithik-Roshan-Men-Grey-Colourblocked-Pack-Of-3-Cotto-1.jpg",Rs. 610,Rs. 799,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26696416/2024/5/14/7a246166-7f62-4af9-bc69-3e5c3066dd271715688292481-HRX-by-Hrithik-Roshan-Men-Tshirts-5631715688292018-1.jpg",Rs. 299,Rs. 999,,,,Organic,brand
,HRX by Hrithik Roshan,Men 5Pcs Ankle Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/2/th6ebKxh_9c45c50d99b74a5a8e6e3ffed723475f.jpg",Rs. 350,Rs. 1299,,,,Organic,brand
,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30157154/2024/10/4/6a6bdbac-ef1c-4517-8ff6-d1e3538533431728024735835-HRX-by-Hrithik-Roshan-Men-Tshirts-2531728024735312-1.jpg",Rs. 319,Rs. 999,,,,Organic,brand
,HRX by Hrithik Roshan,Men Rapid-Dry Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32990101/2025/7/2/0e52a941-f59f-41f8-a44d-4e68aedc8b261751449897218-HRX-by-Hrithik-Roshan-Men-Track-Pants-5541751449896591-1.jpg",Rs. 506,Rs. 1299,,,,Organic,brand
